Year,Stream Name,Standard G-R scale age,PostOrbitalHypural_Length,CWT_Age,ForkLength_from PostOorbitalHypural_Length,FL_rounded
2013,Chilko R,52,69.8,.,86.3,86
2013,Chilko R,52,69.8,.,86.3,86
2013,Chilko R,52,69.9,.,86.4,86
2013,Chilko R,52,70,.,86.5,87
2013,Chilko R,52,70,.,86.5,87
2013,Chilko R,52,70,.,86.5,87
2013,Chilko R,52,70,.,86.5,87
2013,Chilko R,52,70,.,86.5,87
2013,Chilko R,52,70,.,86.5,87
2013,Chilko R,52,70,.,86.5,87
2013,Chilko R,52,70,.,86.5,87
2013,Chilko R,52,70,.,86.5,87
2013,Chilko R,52,70,.,86.5,87
2013,Chilko R,52,70.1,.,86.7,87
2013,Chilko R,52,70.1,.,86.7,87
2013,Chilko R,52,70.1,.,86.7,87
2013,Chilko R,52,70.1,.,86.7,87
2013,Chilko R,52,70.1,.,86.7,87
2013,Chilko R,52,70.1,.,86.7,87
2013,Chilko R,52,70.1,.,86.7,87
2013,Chilko R,52,70.2,.,86.8,87
2013,Chilko R,52,70.2,.,86.8,87
2013,Chilko R,52,70.2,.,86.8,87
2013,Chilko R,52,70.3,.,86.9,87
2013,Chilko R,52,70.4,.,87.0,87
2013,Chilko R,52,70.5,.,87.2,87
2013,Chilko R,52,70.5,.,87.2,87
2013,Chilko R,52,70.5,.,87.2,87
2013,Chilko R,52,70.6,.,87.3,87
2013,Chilko R,52,70.6,.,87.3,87
2013,Chilko R,52,70.7,.,87.4,87
2013,Chilko R,52,70.8,.,87.5,88
2013,Chilko R,52,70.9,.,87.7,88
2013,Chilko R,52,71,.,87.8,88
2013,Chilko R,52,71,.,87.8,88
2013,Chilko R,52,71.1,.,87.9,88
2013,Chilko R,52,71.1,.,87.9,88
2013,Chilko R,52,71.1,.,87.9,88
2013,Chilko R,52,71.1,.,87.9,88
2013,Chilko R,52,71.1,.,87.9,88
2013,Chilko R,52,71.1,.,87.9,88
2013,Chilko R,52,71.2,.,88.0,88
2013,Chilko R,52,71.2,.,88.0,88
2013,Chilko R,52,71.3,.,88.1,88
2013,Chilko R,52,71.3,.,88.1,88
2013,Chilko R,52,71.3,.,88.1,88
2013,Chilko R,52,71.4,.,88.3,88
2013,Chilko R,52,71.5,.,88.4,88
2013,Chilko R,52,71.5,.,88.4,88
2013,Chilko R,52,71.5,.,88.4,88
2013,Chilko R,52,71.5,.,88.4,88
2013,Chilko R,52,71.6,.,88.5,89
2013,Chilko R,52,71.6,.,88.5,89
2013,Chilko R,52,71.6,.,88.5,89
2013,Chilko R,52,71.6,.,88.5,89
2013,Chilko R,52,71.8,.,88.8,89
2013,Chilko R,52,71.8,.,88.8,89
2013,Chilko R,52,72,.,89.0,89
2013,Chilko R,52,72,.,89.0,89
2013,Chilko R,52,72.1,.,89.1,89
2013,Chilko R,52,72.2,.,89.3,89
2013,Chilko R,52,72.3,.,89.4,89
2013,Chilko R,52,72.3,.,89.4,89
2013,Chilko R,52,72.3,.,89.4,89
2013,Chilko R,52,72.4,.,89.5,90
2013,Chilko R,52,72.4,.,89.5,90
2013,Chilko R,52,72.5,.,89.6,90
2013,Chilko R,52,72.5,.,89.6,90
2013,Chilko R,52,72.5,.,89.6,90
2013,Chilko R,52,72.5,.,89.6,90
2013,Chilko R,52,72.6,.,89.8,90
2013,Chilko R,52,72.6,.,89.8,90
2013,Chilko R,52,72.6,.,89.8,90
2013,Chilko R,52,72.6,.,89.8,90
2013,Chilko R,52,72.8,.,90.0,90
2013,Chilko R,52,72.9,.,90.1,90
2013,Chilko R,52,73,.,90.3,90
2013,Chilko R,52,73.1,.,90.4,90
2013,Chilko R,52,73.1,.,90.4,90
2013,Chilko R,52,73.1,.,90.4,90
2013,Chilko R,52,73.1,.,90.4,90
2013,Chilko R,52,73.2,.,90.5,91
2013,Chilko R,52,73.2,.,90.5,91
2013,Chilko R,52,73.2,.,90.5,91
2013,Chilko R,52,73.2,.,90.5,91
2013,Chilko R,52,73.3,.,90.6,91
2013,Chilko R,52,73.3,.,90.6,91
2013,Chilko R,52,73.5,.,90.9,91
2013,Chilko R,52,73.5,.,90.9,91
2013,Chilko R,52,73.8,.,91.2,91
2013,Chilko R,52,74,.,91.5,91
2013,Chilko R,52,74,.,91.5,91
2013,Chilko R,52,74,.,91.5,91
2013,Chilko R,52,74.1,.,91.6,92
2013,Chilko R,52,74.1,.,91.6,92
2013,Chilko R,52,74.2,.,91.7,92
2013,Chilko R,52,74.2,.,91.7,92
2013,Chilko R,52,74.4,.,92.0,92
2013,Chilko R,52,74.5,.,92.1,92
2013,Chilko R,52,74.6,.,92.2,92
2013,Chilko R,52,74.8,.,92.5,92
2013,Chilko R,52,75.1,.,92.9,93
2013,Chilko R,52,75.1,.,92.9,93
2013,Chilko R,52,75.2,.,93.0,93
2013,Chilko R,52,75.3,.,93.1,93
2013,Chilko R,52,75.6,.,93.5,93
2013,Chilko R,52,75.6,.,93.5,93
2013,Chilko R,52,75.9,.,93.8,94
2013,Chilko R,52,76.2,.,94.2,94
2013,Chilko R,52,76.6,.,94.7,95
2013,Chilko R,52,76.6,.,94.7,95
2013,Chilko R,52,76.6,.,94.7,95
2013,Chilko R,52,76.7,.,94.8,95
2013,Chilko R,52,76.7,.,94.8,95
2013,Chilko R,52,77.4,.,95.7,96
2013,Chilko R,52,77.5,.,95.8,96
2013,Chilko R,52,77.5,.,95.8,96
2013,Chilko R,52,77.8,.,96.2,96
2013,Chilko R,52,77.8,.,96.2,96
2013,Chilko R,52,78.1,.,96.6,97
2013,Chilko R,52,78.1,.,96.6,97
2013,Chilko R,52,78.3,.,96.8,97
2013,Chilko R,52,78.4,.,96.9,97
2013,Chilko R,52,78.5,.,97.1,97
2013,Chilko R,52,78.6,.,97.2,97
2013,Chilko R,52,78.7,.,97.3,97
2013,Chilko R,52,79.5,.,98.3,98
2013,Chilko R,52,80.9,.,100.0,100
2013,Chilko R,52,81.6,.,100.9,101
2013,Chilko R,52,82.1,.,101.5,102
2013,Chilko R,52,92,.,113.8,114
2013,Chilko R,62,64.4,.,79.6,80
2013,Chilko R,62,67.2,.,83.1,83
2013,Chilko R,62,70.5,.,87.2,87
2013,Chilko R,62,70.6,.,87.3,87
2013,Chilko R,62,70.8,.,87.5,88
2013,Chilko R,62,74.4,.,92.0,92
2013,Chilko R,62,77,.,95.2,95
2014,Chilko R,42,50,.,61.8,62
2014,Chilko R,42,51.5,.,63.6,64
2014,Chilko R,42,51.6,.,63.8,64
2014,Chilko R,42,52,.,64.3,64
2014,Chilko R,42,52.6,.,65.0,65
2014,Chilko R,42,52.7,.,65.1,65
2014,Chilko R,42,52.8,.,65.3,65
2014,Chilko R,42,53.1,.,65.6,66
2014,Chilko R,42,53.2,.,65.7,66
2014,Chilko R,42,53.3,.,65.9,66
2014,Chilko R,42,53.5,.,66.1,66
2014,Chilko R,42,54,.,66.7,67
2014,Chilko R,42,54.1,.,66.9,67
2014,Chilko R,42,54.2,.,67.0,67
2014,Chilko R,42,54.3,.,67.1,67
2014,Chilko R,42,54.4,.,67.2,67
2014,Chilko R,42,54.5,.,67.4,67
2014,Chilko R,42,55,.,68.0,68
2014,Chilko R,42,55,.,68.0,68
2014,Chilko R,42,55,.,68.0,68
2014,Chilko R,42,55,.,68.0,68
2014,Chilko R,42,55.1,.,68.1,68
2014,Chilko R,42,55.5,.,68.6,69
2014,Chilko R,42,55.5,.,68.6,69
2014,Chilko R,42,55.5,.,68.6,69
2014,Chilko R,42,55.9,.,69.1,69
2014,Chilko R,42,56,.,69.2,69
2014,Chilko R,42,56.1,.,69.3,69
2014,Chilko R,42,56.2,.,69.5,69
2014,Chilko R,42,56.4,.,69.7,70
2014,Chilko R,42,56.5,.,69.8,70
2014,Chilko R,42,56.5,.,69.8,70
2014,Chilko R,42,56.5,.,69.8,70
2014,Chilko R,42,56.5,.,69.8,70
2014,Chilko R,42,56.5,.,69.8,70
2014,Chilko R,42,56.6,.,70.0,70
2014,Chilko R,42,56.6,.,70.0,70
2014,Chilko R,42,56.7,.,70.1,70
2014,Chilko R,42,57,.,70.5,70
2014,Chilko R,42,57,.,70.5,70
2014,Chilko R,42,57,.,70.5,70
2014,Chilko R,42,57,.,70.5,70
2014,Chilko R,42,57.1,.,70.6,71
2014,Chilko R,42,57.2,.,70.7,71
2014,Chilko R,42,57.2,.,70.7,71
2014,Chilko R,42,57.4,.,70.9,71
2014,Chilko R,42,57.5,.,71.1,71
2014,Chilko R,42,57.8,.,71.4,71
2014,Chilko R,42,57.8,.,71.4,71
2014,Chilko R,42,57.9,.,71.6,72
2014,Chilko R,42,58,.,71.7,72
2014,Chilko R,42,58,.,71.7,72
2014,Chilko R,42,58.1953,.,71.9,72
2014,Chilko R,42,58.2,.,71.9,72
2014,Chilko R,42,58.4,.,72.2,72
2014,Chilko R,42,58.5,.,72.3,72
2014,Chilko R,42,58.5,.,72.3,72
2014,Chilko R,42,58.8,.,72.7,73
2014,Chilko R,42,58.9,.,72.8,73
2014,Chilko R,42,59,.,72.9,73
2014,Chilko R,42,59.5,.,73.5,74
2014,Chilko R,42,59.6,.,73.7,74
2014,Chilko R,42,60,.,74.2,74
2014,Chilko R,42,60,.,74.2,74
2014,Chilko R,42,60,.,74.2,74
2014,Chilko R,42,60,.,74.2,74
2014,Chilko R,42,60,.,74.2,74
2014,Chilko R,42,60.1,.,74.3,74
2014,Chilko R,42,60.2,.,74.4,74
2014,Chilko R,42,60.3,.,74.5,75
2014,Chilko R,42,60.3,.,74.5,75
2014,Chilko R,42,60.5,.,74.8,75
2014,Chilko R,42,60.6,.,74.9,75
2014,Chilko R,42,60.7,.,75.0,75
2014,Chilko R,42,60.7,.,75.0,75
2014,Chilko R,42,60.8,.,75.2,75
2014,Chilko R,42,60.8,.,75.2,75
2014,Chilko R,42,60.8,.,75.2,75
2014,Chilko R,42,60.9,.,75.3,75
2014,Chilko R,42,61,.,75.4,75
2014,Chilko R,42,61,.,75.4,75
2014,Chilko R,42,61,.,75.4,75
2014,Chilko R,42,61,.,75.4,75
2014,Chilko R,42,61.1,.,75.5,76
2014,Chilko R,42,61.5,.,76.0,76
2014,Chilko R,42,61.5,.,76.0,76
2014,Chilko R,42,61.5,.,76.0,76
2014,Chilko R,42,61.5,.,76.0,76
2014,Chilko R,42,61.6,.,76.1,76
2014,Chilko R,42,61.9,.,76.5,77
2014,Chilko R,42,62.3,.,77.0,77
2014,Chilko R,42,62.4,.,77.1,77
2014,Chilko R,42,62.5,.,77.3,77
2014,Chilko R,42,62.6,.,77.4,77
2014,Chilko R,42,62.7,.,77.5,78
2014,Chilko R,42,62.9,.,77.8,78
2014,Chilko R,42,63,.,77.9,78
2014,Chilko R,42,63.1,.,78.0,78
2014,Chilko R,42,63.3,.,78.2,78
2014,Chilko R,42,63.7,.,78.7,79
2014,Chilko R,42,64,.,79.1,79
2014,Chilko R,42,64,.,79.1,79
2014,Chilko R,42,64,.,79.1,79
2014,Chilko R,42,64,.,79.1,79
2014,Chilko R,42,64.1,.,79.2,79
2014,Chilko R,42,64.2,.,79.4,79
2014,Chilko R,42,64.4,.,79.6,80
2014,Chilko R,42,64.5,.,79.7,80
2014,Chilko R,42,64.5,.,79.7,80
2014,Chilko R,42,64.5,.,79.7,80
2014,Chilko R,42,64.7,.,80.0,80
2014,Chilko R,42,64.8,.,80.1,80
2014,Chilko R,42,65,.,80.4,80
2014,Chilko R,42,65.1,.,80.5,80
2014,Chilko R,42,65.2,.,80.6,81
2014,Chilko R,42,65.4,.,80.8,81
2014,Chilko R,42,65.5,.,81.0,81
2014,Chilko R,42,65.5,.,81.0,81
2014,Chilko R,42,65.5,.,81.0,81
2014,Chilko R,42,65.7,.,81.2,81
2014,Chilko R,42,66,.,81.6,82
2014,Chilko R,42,66,.,81.6,82
2014,Chilko R,42,66.1,.,81.7,82
2014,Chilko R,42,66.5,.,82.2,82
2014,Chilko R,42,66.5,.,82.2,82
2014,Chilko R,42,66.6,.,82.3,82
2014,Chilko R,42,66.7,.,82.5,82
2014,Chilko R,42,66.9,.,82.7,83
2014,Chilko R,42,67,.,82.8,83
2014,Chilko R,42,67,.,82.8,83
2014,Chilko R,42,67,.,82.8,83
2014,Chilko R,42,67.1,.,83.0,83
2014,Chilko R,42,67.2,.,83.1,83
2014,Chilko R,42,67.2,.,83.1,83
2014,Chilko R,42,67.3,.,83.2,83
2014,Chilko R,42,67.4,.,83.3,83
2014,Chilko R,42,67.5,.,83.4,83
2014,Chilko R,42,67.6,.,83.6,84
2014,Chilko R,42,67.9,.,83.9,84
2014,Chilko R,42,68.1,.,84.2,84
2014,Chilko R,42,68.2,.,84.3,84
2014,Chilko R,42,68.2,.,84.3,84
2014,Chilko R,42,68.5,.,84.7,85
2014,Chilko R,42,68.6,.,84.8,85
2014,Chilko R,42,69,.,85.3,85
2014,Chilko R,42,69,.,85.3,85
2014,Chilko R,42,69.1,.,85.4,85
2014,Chilko R,42,69.3,.,85.7,86
2014,Chilko R,42,69.4,.,85.8,86
2014,Chilko R,42,69.5,.,85.9,86
2014,Chilko R,42,69.5,.,85.9,86
2014,Chilko R,42,69.5,.,85.9,86
2014,Chilko R,42,69.5,.,85.9,86
2014,Chilko R,42,69.6,.,86.0,86
2014,Chilko R,42,69.6,.,86.0,86
2014,Chilko R,42,69.7,.,86.2,86
2014,Chilko R,42,69.8,.,86.3,86
2014,Chilko R,42,70,.,86.5,87
2014,Chilko R,42,70,.,86.5,87
2014,Chilko R,42,70.4,.,87.0,87
2014,Chilko R,42,70.5,.,87.2,87
2014,Chilko R,42,70.8,.,87.5,88
2014,Chilko R,42,70.8,.,87.5,88
2014,Chilko R,42,70.8,.,87.5,88
2014,Chilko R,42,71,.,87.8,88
2014,Chilko R,42,71.1,.,87.9,88
2014,Chilko R,42,71.2,.,88.0,88
2014,Chilko R,42,71.5,.,88.4,88
2014,Chilko R,42,71.5,.,88.4,88
2014,Chilko R,42,71.5,.,88.4,88
2014,Chilko R,42,72,.,89.0,89
2014,Chilko R,42,72.4,.,89.5,90
2014,Chilko R,42,72.8,.,90.0,90
2014,Chilko R,42,73,.,90.3,90
2014,Chilko R,42,73.2,.,90.5,91
2014,Chilko R,42,73.2,.,90.5,91
2014,Chilko R,42,73.9,.,91.4,91
2014,Chilko R,42,74,.,91.5,91
2014,Chilko R,42,74,.,91.5,91
2014,Chilko R,42,74.3,.,91.9,92
2014,Chilko R,42,74.4,.,92.0,92
2014,Chilko R,42,74.4,.,92.0,92
2014,Chilko R,42,75,.,92.7,93
2014,Chilko R,42,75.3,.,93.1,93
2014,Chilko R,42,76.3,.,94.3,94
2014,Chilko R,42,78,.,96.4,96
2014,Chilko R,52,57.5,.,71.1,71
2014,Chilko R,52,57.8,.,71.4,71
2014,Chilko R,52,59.1,.,73.0,73
2014,Chilko R,52,60.6,.,74.9,75
2014,Chilko R,52,61.1,.,75.5,76
2014,Chilko R,52,61.2,.,75.6,76
2014,Chilko R,52,61.3,.,75.8,76
2014,Chilko R,52,62.2,.,76.9,77
2014,Chilko R,52,62.4,.,77.1,77
2014,Chilko R,52,62.7,.,77.5,78
2014,Chilko R,52,62.8,.,77.6,78
2014,Chilko R,52,63,.,77.9,78
2014,Chilko R,52,63.5,.,78.5,79
2014,Chilko R,52,64.1,.,79.2,79
2014,Chilko R,52,64.2,.,79.4,79
2014,Chilko R,52,64.2,.,79.4,79
2014,Chilko R,52,64.3,.,79.5,79
2014,Chilko R,52,64.4,.,79.6,80
2014,Chilko R,52,64.5,.,79.7,80
2014,Chilko R,52,64.6,.,79.9,80
2014,Chilko R,52,64.8,.,80.1,80
2014,Chilko R,52,64.8,.,80.1,80
2014,Chilko R,52,65,.,80.4,80
2014,Chilko R,52,65,.,80.4,80
2014,Chilko R,52,65.2,.,80.6,81
2014,Chilko R,52,65.5,.,81.0,81
2014,Chilko R,52,65.5,.,81.0,81
2014,Chilko R,52,65.6,.,81.1,81
2014,Chilko R,52,65.6,.,81.1,81
2014,Chilko R,52,65.9,.,81.5,81
2014,Chilko R,52,65.9,.,81.5,81
2014,Chilko R,52,66,.,81.6,82
2014,Chilko R,52,66,.,81.6,82
2014,Chilko R,52,66,.,81.6,82
2014,Chilko R,52,66,.,81.6,82
2014,Chilko R,52,66,.,81.6,82
2014,Chilko R,52,66,.,81.6,82
2014,Chilko R,52,66,.,81.6,82
2014,Chilko R,52,66,.,81.6,82
2014,Chilko R,52,66.2,.,81.8,82
2014,Chilko R,52,66.9,.,82.7,83
2014,Chilko R,52,67,.,82.8,83
2014,Chilko R,52,67,.,82.8,83
2014,Chilko R,52,67,.,82.8,83
2014,Chilko R,52,67,.,82.8,83
2014,Chilko R,52,67,.,82.8,83
2014,Chilko R,52,67.1,.,83.0,83
2014,Chilko R,52,67.1,.,83.0,83
2014,Chilko R,52,67.1,.,83.0,83
2014,Chilko R,52,67.2,.,83.1,83
2014,Chilko R,52,67.2,.,83.1,83
2014,Chilko R,52,67.2,.,83.1,83
2014,Chilko R,52,67.3,.,83.2,83
2014,Chilko R,52,67.3,.,83.2,83
2014,Chilko R,52,67.4,.,83.3,83
2014,Chilko R,52,67.5,.,83.4,83
2014,Chilko R,52,67.5,.,83.4,83
2014,Chilko R,52,67.5,.,83.4,83
2014,Chilko R,52,67.5,.,83.4,83
2014,Chilko R,52,67.5,.,83.4,83
2014,Chilko R,52,67.5,.,83.4,83
2014,Chilko R,52,67.6,.,83.6,84
2014,Chilko R,52,67.6,.,83.6,84
2014,Chilko R,52,67.6,.,83.6,84
2014,Chilko R,52,67.7,.,83.7,84
2014,Chilko R,52,67.7,.,83.7,84
2014,Chilko R,52,67.9,.,83.9,84
2014,Chilko R,52,67.9,.,83.9,84
2014,Chilko R,52,68,.,84.1,84
2014,Chilko R,52,68,.,84.1,84
2014,Chilko R,52,68,.,84.1,84
2014,Chilko R,52,68,.,84.1,84
2014,Chilko R,52,68,.,84.1,84
2014,Chilko R,52,68.2,.,84.3,84
2014,Chilko R,52,68.2,.,84.3,84
2014,Chilko R,52,68.2,.,84.3,84
2014,Chilko R,52,68.3,.,84.4,84
2014,Chilko R,52,68.4,.,84.6,85
2014,Chilko R,52,68.4,.,84.6,85
2014,Chilko R,52,68.5,.,84.7,85
2014,Chilko R,52,68.5,.,84.7,85
2014,Chilko R,52,68.5,.,84.7,85
2014,Chilko R,52,68.8,.,85.1,85
2014,Chilko R,52,68.8,.,85.1,85
2014,Chilko R,52,68.8,.,85.1,85
2014,Chilko R,52,68.8,.,85.1,85
2014,Chilko R,52,68.9,.,85.2,85
2014,Chilko R,52,68.9,.,85.2,85
2014,Chilko R,52,68.9,.,85.2,85
2014,Chilko R,52,69,.,85.3,85
2014,Chilko R,52,69,.,85.3,85
2014,Chilko R,52,69,.,85.3,85
2014,Chilko R,52,69,.,85.3,85
2014,Chilko R,52,69,.,85.3,85
2014,Chilko R,52,69,.,85.3,85
2014,Chilko R,52,69.1,.,85.4,85
2014,Chilko R,52,69.2,.,85.5,86
2014,Chilko R,52,69.2,.,85.5,86
2014,Chilko R,52,69.2,.,85.5,86
2014,Chilko R,52,69.2,.,85.5,86
2014,Chilko R,52,69.3,.,85.7,86
2014,Chilko R,52,69.4,.,85.8,86
2014,Chilko R,52,69.4,.,85.8,86
2014,Chilko R,52,69.4,.,85.8,86
2014,Chilko R,52,69.4,.,85.8,86
2014,Chilko R,52,69.4,.,85.8,86
2014,Chilko R,52,69.4,.,85.8,86
2014,Chilko R,52,69.4,.,85.8,86
2014,Chilko R,52,69.5,.,85.9,86
2014,Chilko R,52,69.5,.,85.9,86
2014,Chilko R,52,69.5,.,85.9,86
2014,Chilko R,52,69.5,.,85.9,86
2014,Chilko R,52,69.5,.,85.9,86
2014,Chilko R,52,69.6,.,86.0,86
2014,Chilko R,52,69.7,.,86.2,86
2014,Chilko R,52,69.7,.,86.2,86
2014,Chilko R,52,69.8,.,86.3,86
2014,Chilko R,52,69.8,.,86.3,86
2014,Chilko R,52,69.8,.,86.3,86
2014,Chilko R,52,69.8,.,86.3,86
2014,Chilko R,52,69.8,.,86.3,86
2014,Chilko R,52,69.8,.,86.3,86
2014,Chilko R,52,69.8,.,86.3,86
2014,Chilko R,52,69.9,.,86.4,86
2014,Chilko R,52,70,.,86.5,87
2014,Chilko R,52,70,.,86.5,87
2014,Chilko R,52,70,.,86.5,87
2014,Chilko R,52,70,.,86.5,87
2014,Chilko R,52,70,.,86.5,87
2014,Chilko R,52,70.1,.,86.7,87
2014,Chilko R,52,70.1,.,86.7,87
2014,Chilko R,52,70.2,.,86.8,87
2014,Chilko R,52,70.2,.,86.8,87
2014,Chilko R,52,70.2,.,86.8,87
2014,Chilko R,52,70.2,.,86.8,87
2014,Chilko R,52,70.2,.,86.8,87
2014,Chilko R,52,70.3,.,86.9,87
2014,Chilko R,52,70.3,.,86.9,87
2014,Chilko R,52,70.3,.,86.9,87
2014,Chilko R,52,70.5,.,87.2,87
2014,Chilko R,52,70.5,.,87.2,87
2014,Chilko R,52,70.5,.,87.2,87
2014,Chilko R,52,70.6,.,87.3,87
2014,Chilko R,52,70.6,.,87.3,87
2014,Chilko R,52,70.8,.,87.5,88
2014,Chilko R,52,70.8,.,87.5,88
2014,Chilko R,52,70.8,.,87.5,88
2014,Chilko R,52,70.8,.,87.5,88
2014,Chilko R,52,70.9,.,87.7,88
2014,Chilko R,52,71,.,87.8,88
2014,Chilko R,52,71,.,87.8,88
2014,Chilko R,52,71,.,87.8,88
2014,Chilko R,52,71,.,87.8,88
2014,Chilko R,52,71.1,.,87.9,88
2014,Chilko R,52,71.1,.,87.9,88
2014,Chilko R,52,71.2,.,88.0,88
2014,Chilko R,52,71.2,.,88.0,88
2014,Chilko R,52,71.2,.,88.0,88
2014,Chilko R,52,71.3,.,88.1,88
2014,Chilko R,52,71.4,.,88.3,88
2014,Chilko R,52,71.4,.,88.3,88
2014,Chilko R,52,71.4,.,88.3,88
2014,Chilko R,52,71.4,.,88.3,88
2014,Chilko R,52,71.4,.,88.3,88
2014,Chilko R,52,71.5,.,88.4,88
2014,Chilko R,52,71.5,.,88.4,88
2014,Chilko R,52,71.5,.,88.4,88
2014,Chilko R,52,71.5,.,88.4,88
2014,Chilko R,52,71.6,.,88.5,89
2014,Chilko R,52,71.6,.,88.5,89
2014,Chilko R,52,71.6,.,88.5,89
2014,Chilko R,52,71.6,.,88.5,89
2014,Chilko R,52,71.6,.,88.5,89
2014,Chilko R,52,71.8,.,88.8,89
2014,Chilko R,52,71.8,.,88.8,89
2014,Chilko R,52,72,.,89.0,89
2014,Chilko R,52,72,.,89.0,89
2014,Chilko R,52,72,.,89.0,89
2014,Chilko R,52,72,.,89.0,89
2014,Chilko R,52,72.1,.,89.1,89
2014,Chilko R,52,72.1,.,89.1,89
2014,Chilko R,52,72.2,.,89.3,89
2014,Chilko R,52,72.2,.,89.3,89
2014,Chilko R,52,72.4,.,89.5,90
2014,Chilko R,52,72.4,.,89.5,90
2014,Chilko R,52,72.4,.,89.5,90
2014,Chilko R,52,72.4,.,89.5,90
2014,Chilko R,52,72.5,.,89.6,90
2014,Chilko R,52,72.5,.,89.6,90
2014,Chilko R,52,72.5,.,89.6,90
2014,Chilko R,52,72.5,.,89.6,90
2014,Chilko R,52,72.5,.,89.6,90
2014,Chilko R,52,72.5,.,89.6,90
2014,Chilko R,52,72.6,.,89.8,90
2014,Chilko R,52,72.8,.,90.0,90
2014,Chilko R,52,73,.,90.3,90
2014,Chilko R,52,73,.,90.3,90
2014,Chilko R,52,73.1,.,90.4,90
2014,Chilko R,52,73.1,.,90.4,90
2014,Chilko R,52,73.1,.,90.4,90
2014,Chilko R,52,73.3,.,90.6,91
2014,Chilko R,52,73.3,.,90.6,91
2014,Chilko R,52,73.4,.,90.7,91
2014,Chilko R,52,73.4,.,90.7,91
2014,Chilko R,52,73.4,.,90.7,91
2014,Chilko R,52,73.5,.,90.9,91
2014,Chilko R,52,73.5,.,90.9,91
2014,Chilko R,52,73.5,.,90.9,91
2014,Chilko R,52,73.5,.,90.9,91
2014,Chilko R,52,73.8,.,91.2,91
2014,Chilko R,52,74,.,91.5,91
2014,Chilko R,52,74,.,91.5,91
2014,Chilko R,52,74,.,91.5,91
2014,Chilko R,52,74,.,91.5,91
2014,Chilko R,52,74.2,.,91.7,92
2014,Chilko R,52,74.4,.,92.0,92
2014,Chilko R,52,74.5,.,92.1,92
2014,Chilko R,52,74.5,.,92.1,92
2014,Chilko R,52,74.6,.,92.2,92
2014,Chilko R,52,74.9,.,92.6,93
2014,Chilko R,52,75,.,92.7,93
2014,Chilko R,52,75,.,92.7,93
2014,Chilko R,52,75.5,.,93.3,93
2014,Chilko R,52,75.5,.,93.3,93
2014,Chilko R,52,76,.,94.0,94
2014,Chilko R,52,76,.,94.0,94
2014,Chilko R,52,76,.,94.0,94
2014,Chilko R,52,76.1,.,94.1,94
2014,Chilko R,52,76.4,.,94.5,94
2014,Chilko R,52,77.2,.,95.5,95
2014,Chilko R,52,77.2,.,95.5,95
2014,Chilko R,52,77.5,.,95.8,96
2014,Chilko R,52,77.6,.,95.9,96
2014,Chilko R,52,78,.,96.4,96
2014,Chilko R,52,78,.,96.4,96
2014,Chilko R,52,78.6,.,97.2,97
2014,Chilko R,52,78.8,.,97.4,97
2014,Chilko R,52,79.8,.,98.7,99
2014,Chilko R,52,80.5,.,99.5,100
2014,Chilko R,62,69.8,.,86.3,86
2014,Chilko R,62,79,.,97.7,98
2014,Chilko R,62,84.6,.,104.6,105
2015,Chilko R,42,51.9,.,64.1,64
2015,Chilko R,42,53,.,65.5,66
2015,Chilko R,42,53,.,65.5,66
2015,Chilko R,42,53.8,.,66.5,66
2015,Chilko R,42,54,.,66.7,67
2015,Chilko R,42,54,.,66.7,67
2015,Chilko R,42,54.1,.,66.9,67
2015,Chilko R,42,54.1,.,66.9,67
2015,Chilko R,42,54.4,.,67.2,67
2015,Chilko R,42,54.6,.,67.5,67
2015,Chilko R,42,55,.,68.0,68
2015,Chilko R,42,55.1,.,68.1,68
2015,Chilko R,42,55.5,.,68.6,69
2015,Chilko R,42,55.6,.,68.7,69
2015,Chilko R,42,55.8,.,69.0,69
2015,Chilko R,42,56.5,.,69.8,70
2015,Chilko R,42,56.5,.,69.8,70
2015,Chilko R,42,56.6,.,70.0,70
2015,Chilko R,42,56.6,.,70.0,70
2015,Chilko R,42,57.1,.,70.6,71
2015,Chilko R,42,57.3,.,70.8,71
2015,Chilko R,42,57.4,.,70.9,71
2015,Chilko R,42,58,.,71.7,72
2015,Chilko R,42,58,.,71.7,72
2015,Chilko R,42,58.1,.,71.8,72
2015,Chilko R,42,58.2,.,71.9,72
2015,Chilko R,42,58.5,.,72.3,72
2015,Chilko R,42,59,.,72.9,73
2015,Chilko R,42,59.1,.,73.0,73
2015,Chilko R,42,59.1,.,73.0,73
2015,Chilko R,42,59.1,.,73.0,73
2015,Chilko R,42,59.4,.,73.4,73
2015,Chilko R,42,59.4,.,73.4,73
2015,Chilko R,42,59.4,.,73.4,73
2015,Chilko R,42,59.6,.,73.7,74
2015,Chilko R,42,59.9,.,74.0,74
2015,Chilko R,42,60,.,74.2,74
2015,Chilko R,42,60,.,74.2,74
2015,Chilko R,42,60.4,.,74.7,75
2015,Chilko R,42,60.5,.,74.8,75
2015,Chilko R,42,60.5,.,74.8,75
2015,Chilko R,42,60.6,.,74.9,75
2015,Chilko R,42,61,.,75.4,75
2015,Chilko R,42,61.1,.,75.5,76
2015,Chilko R,42,61.2,.,75.6,76
2015,Chilko R,42,61.2,.,75.6,76
2015,Chilko R,42,61.2,.,75.6,76
2015,Chilko R,42,61.4,.,75.9,76
2015,Chilko R,42,61.4,.,75.9,76
2015,Chilko R,42,61.5,.,76.0,76
2015,Chilko R,42,61.6,.,76.1,76
